Temperature,Humidity,N,P,K,Soil_Quality,Month,NPK_Ratio_NP,NPK_Ratio_NK,NPK_Ratio_PK,Optimal_Temp_Distance,Wind_Temp_Effect,pH_Optimality,P_Balance,Temp_Level,Crop_Type_Corn,Crop_Type_Cotton,Crop_Type_Potato,Crop_Type_Rice,Crop_Type_Soybean,Crop_Type_Sugarcane,Crop_Type_Sunflower,Crop_Type_Tomato,Crop_Type_Wheat,Soil_Type_Loamy,Soil_Type_Peaty,Soil_Type_Saline,Soil_Type_Sandy,Season_Spring,Season_Summer,Season_Winter
0.7179021823433642,-0.6601233459202063,1.1007188383570066,0.7933453027165974,0.7001805855236986,0.9287814621764345,-1.020807004882678,0.5172539725331002,0.10323547708486676,-0.22600036563984646,0.047290838165347994,0.023990903487891013,-0.29224549284695484,-0.7462409742012605,-1.2125042299370477,-0.33270648982836515,-0.33506945618777895,-0.3348144816174132,-0.3349419833756248,-0.33506945618777895,3.014357472983316,-0.3296258796871561,-0.33315430747676045,-0.33385729197009284,-0.5004530452032943,-0.4994821334705724,-0.5008844410130796,-0.499050495474616,1.7212758923758904,-0.5733640970451298,-0.5770313792071705
1.3980385752635014,-1.5662575941250647,1.0088692707788935,1.4743025674976098,2.1044724617041255,1.7200866438923172,0.4232881905776637,-0.8557538261694411,-1.3446775429353135,-1.5461413945693032,1.2121896476668783,2.300596958217102,-0.7780021738654647,-0.45921617992800073,1.2746076165106401,-0.33270648982836515,2.9844558539516126,-0.3348144816174132,-0.3349419833756248,-0.33506945618777895,-0.33174565689791863,-0.3296258796871561,-0.33315430747676045,-0.33385729197009284,1.99818945970002,-0.4994821334705724,-0.5008844410130796,-0.499050495474616,-0.5809643906763208,1.7440924626316274,-0.5770313792071705
1.057970378803433,-1.1131904700226354,-1.4710690538301618,-1.4765122465534437,-1.406257228746942,-0.14513271300940644,-0.15434988760647297,0.0023759339273819696,0.27981015010000126,0.5074111928262058,0.6297402429161132,0.8001066039637584,-1.2637588548839744,0.46763471824606584,1.2746076165106401,-0.33270648982836515,-0.33506945618777895,-0.3348144816174132,-0.3349419833756248,-0.33506945618777895,-0.33174565689791863,-0.3296258796871561,-0.33315430747676045,-0.33385729197009284,-0.5004530452032943,-0.4994821334705724,-0.5008844410130796,2.0038052442948917,-0.5809643906763208,1.7440924626316274,-0.5770313792071705
-0.64237060349691,0.8501004010878909,-0.506648594259973,-0.39832991065017337,-0.001965352566514939,-0.7103506999493228,0.7121072296697321,-0.28366729849061306,-0.6787384839942423,-0.8546390009233937,-0.5351585665854172,-0.8038658436863675,1.1650245502085745,-0.39884891748113155,0.4455703343614109,-0.33270648982836515,2.9844558539516126,-0.3348144816174132,-0.3349419833756248,-0.33506945618777895,-0.33174565689791863,-0.3296258796871561,-0.33315430747676045,-0.33385729197009284,-0.5004530452032943,2.0020736138281032,-0.5008844410130796,-0.499050495474616,-0.5809643906763208,-0.5733640970451298,-0.5770313792071705
-0.07559027606346241,0.3970332769854617,-0.0014759725803512264,0.22588091539908792,0.7001805855236986,0.6461724687064764,-1.020807004882678,-0.5125019088687076,-0.9562130907302114,-1.1427649970753306,-1.3117577729197707,0.1360965046677385,-0.29224549284695484,-0.42301963597563386,-1.2125042299370477,-0.33270648982836515,2.9844558539516126,-0.3348144816174132,-0.3349419833756248,-0.33506945618777895,-0.33174565689791863,-0.3296258796871561,-0.33315430747676045,-0.33385729197009284,-0.5004530452032943,-0.4994821334705724,-0.5008844410130796,-0.499050495474616,1.7212758923758904,-0.5733640970451298,-0.5770313792071705
-1.0957948654436682,0.8501004010878909,-0.09332554015846438,-0.5685692268454273,-0.7041112906567284,0.30704167654252656,1.2897453078538688,1.075038340048334,0.8683927229265014,0.5074112580183563,0.24144063974893637,-0.596901656892803,-1.2637588548839744,-0.7951218745682683,0.4455703343614109,-0.33270648982836515,-0.33506945618777895,-0.3348144816174132,-0.3349419833756248,-0.33506945618777895,3.014357472983316,-0.3296258796871561,-0.33315430747676045,-0.33385729197009284,-0.5004530452032943,-0.4994821334705724,-0.5008844410130796,2.0038052442948917,-0.5809643906763208,-0.5733640970451298,-0.5770313792071705
-0.7557266689835995,0.8501004010878909,-0.09332554015846438,0.2258809153990871,0.3491076164785918,-1.3320904855832307,-1.3096260439747462,-0.6997302472539317,-0.6619218303944371,-0.47047094896250913,-0.34100876500182875,-0.28645537670245597,1.1650245502085745,0.46763471824606584,0.4455703343614109,-0.33270648982836515,-0.33506945618777895,-0.3348144816174132,-0.3349419833756248,-0.33506945618777895,-0.33174565689791863,-0.3296258796871561,-0.33315430747676045,-0.33385729197009284,-0.5004530452032943,-0.4994821334705724,1.9964684827850083,-0.499050495474616,-0.5809643906763208,-0.5733640970451298,1.7330080062092634
0.4911900513699852,-0.35807859651858687,-1.4710690538301618,-1.4765122465534437,-1.406257228746942,-0.14513271300940644,-0.15434988760647297,0.0023759339273819696,0.27981015010000126,0.5074111928262058,-0.34100876500182875,0.8518476506621495,-1.2637588548839744,0.46763471824606584,-1.2125042299370477,-0.33270648982836515,-0.33506945618777895,-0.3348144816174132,-0.3349419833756248,-0.33506945618777895,-0.33174565689791863,-0.3296258796871561,-0.33315430747676045,-0.33385729197009284,-0.5004530452032943,-0.4994821334705724,-0.5008844410130796,2.0038052442948917,-0.5809643906763208,1.7440924626316274,-0.5770313792071705
-1.8892873238504948,0.8501004010878909,-0.5525733780490302,-1.0225407366994355,-1.406257228746942,0.08095448176656007,-1.3096260439747462,1.1725530727704747,1.6924082228626314,1.680869906395396,1.6004892508340551,-1.4420054196331917,-1.2637588548839744,-0.09400925885642636,-0.38346694778781837,3.005652220718251,-0.33506945618777895,-0.3348144816174132,-0.3349419833756248,-0.33506945618777895,-0.33174565689791863,-0.3296258796871561,-0.33315430747676045,-0.33385729197009284,-0.5004530452032943,-0.4994821334705724,-0.5008844410130796,2.0038052442948917,-0.5809643906763208,-0.5733640970451298,1.7330080062092634
1.1713264442901223,-1.264212844723445,0.3659222977321014,1.4743025674976098,1.5193508466289485,1.4939994491163509,0.13446915148559535,-1.9479191367261768,-1.3896238541716484,-0.6660473607258888,0.8238900444997015,1.1795409464186268,-0.7780021738654647,1.8467500337490497,1.2746076165106401,-0.33270648982836515,-0.33506945618777895,-0.3348144816174132,-0.3349419833756248,-0.33506945618777895,-0.33174565689791863,3.0337423777195145,-0.33315430747676045,-0.33385729197009284,1.99818945970002,-0.4994821334705724,-0.5008844410130796,-0.499050495474616,-0.5809643906763208,1.7440924626316274,-0.5770313792071705
